game_detail,date,opening_total_line,opening_result,closing_total_line,closing_result,game_total,game_id
TEN 20 @ IND 23,2011-01-02,47.5,under,47.5,under,43,2010_17_TEN_IND
JAC 17 @ HOU 34,2011-01-02,49.5,over,47.5,over,51,2010_17_JAX_HOU
NYG 17 @ WAS 14,2011-01-02,44.5,under,44.5,under,31,2010_17_NYG_WAS
CHI 3 @ GB 10,2011-01-02,41.5,under,43.5,under,13,2010_17_CHI_GB
DAL 14 @ PHI 13,2011-01-02,43.0,under,43.0,under,27,2010_17_DAL_PHI
ARI 7 @ SF 38,2011-01-02,38.0,over,39.5,over,45,2010_17_ARI_SF
SD 33 @ DEN 28,2011-01-02,47.5,over,47.5,over,61,2010_17_SD_DEN
STL 6 @ SEA 16,2011-01-02,43.0,under,42.5,under,22,2010_17_STL_SEA
IND 7 @ BUF 30,2010-01-03,36.5,over,32.5,over,37,2009_17_IND_BUF
NO 10 @ CAR 23,2010-01-03,42.5,under,41.0,under,33,2009_17_NO_CAR
JAC 17 @ CLE 23,2010-01-03,38.5,over,35.5,over,40,2009_17_JAX_CLE
CHI 37 @ DET 23,2010-01-03,45.0,over,44.0,over,60,2009_17_CHI_DET
NE 27 @ HOU 34,2010-01-03,45.5,over,46.5,over,61,2009_17_NE_HOU
PIT 30 @ MIA 24,2010-01-03,45.0,over,46.0,over,54,2009_17_PIT_MIA
NYG 7 @ MIN 44,2010-01-03,48.0,over,48.0,over,51,2009_17_NYG_MIN
SF 28 @ STL 6,2010-01-03,40.5,under,39.5,under,34,2009_17_SF_STL
ATL 20 @ TB 10,2010-01-03,41.5,under,41.5,under,30,2009_17_ATL_TB
PHI 0 @ DAL 24,2010-01-03,48.5,under,47.5,under,24,2009_17_PHI_DAL
GB 33 @ ARI 7,2010-01-03,44.0,under,42.0,under,40,2009_17_GB_ARI
KC 44 @ DEN 24,2010-01-03,38.0,over,38.0,over,68,2009_17_KC_DEN
BAL 21 @ OAK 13,2010-01-03,38.0,under,39.0,under,34,2009_17_BAL_OAK
WAS 20 @ SD 23,2010-01-03,40.5,over,39.0,over,43,2009_17_WAS_SD
TEN 17 @ SEA 13,2010-01-03,43.5,under,45.0,under,30,2009_17_TEN_SEA
CIN 0 @ NYJ 37,2010-01-03,36.5,over,33.5,over,37,2009_17_CIN_NYJ
OAK 31 @ TB 24,2008-12-28,38.5,over,38.5,over,55,2008_17_OAK_TB
DET 21 @ GB 31,2008-12-28,43.0,over,41.0,over,52,2008_17_DET_GB
NYG 19 @ MIN 20,2008-12-28,42.0,under,41.0,under,39,2008_17_NYG_MIN
CHI 24 @ HOU 31,2008-12-28,46.5,over,46.0,over,55,2008_17_CHI_HOU
CAR 33 @ NO 31,2008-12-28,53.0,over,51.5,over,64,2008_17_CAR_NO
STL 27 @ ATL 31,2008-12-28,44.0,over,44.0,over,58,2008_17_STL_ATL
KC 6 @ CIN 16,2008-12-28,37.5,under,40.0,under,22,2008_17_KC_CIN
TEN 0 @ IND 23,2008-12-28,38.0,under,39.5,under,23,2008_17_TEN_IND
CLE 0 @ PIT 31,2008-12-28,32.0,under,33.5,under,31,2008_17_CLE_PIT
NE 13 @ BUF 0,2008-12-28,43.0,under,35.0,under,13,2008_17_NE_BUF
DAL 6 @ PHI 44,2008-12-28,43.5,over,40.5,over,50,2008_17_DAL_PHI
JAC 7 @ BAL 27,2008-12-28,35.5,under,37.5,under,34,2008_17_JAX_BAL
MIA 24 @ NYJ 17,2008-12-28,42.0,under,43.0,under,41,2008_17_MIA_NYJ
SEA 21 @ ARI 34,2008-12-28,45.0,over,47.0,over,55,2008_17_SEA_ARI
WAS 24 @ SF 27,2008-12-28,37.0,over,37.0,over,51,2008_17_WAS_SF
DEN 21 @ SD 52,2008-12-28,50.0,over,50.0,over,73,2008_17_DEN_SD
NE 38 @ NYG 35,2007-12-29,44.5,over,46.5,over,73,2007_17_NE_NYG
BUF 9 @ PHI 17,2007-12-30,38.0,under,39.0,under,26,2007_17_BUF_PHI
CAR 31 @ TB 23,2007-12-30,36.0,over,35.5,over,54,2007_17_CAR_TB
CIN 38 @ MIA 25,2007-12-30,46.5,over,45.0,over,63,2007_17_CIN_MIA
DET 13 @ GB 34,2007-12-30,38.0,over,39.0,over,47,2007_17_DET_GB
JAC 28 @ HOU 42,2007-12-30,42.5,over,42.0,over,70,2007_17_JAX_HOU
NO 25 @ CHI 33,2007-12-30,41.0,over,42.0,over,58,2007_17_NO_CHI
SEA 41 @ ATL 44,2007-12-30,39.0,over,38.0,over,85,2007_17_SEA_ATL
SF 7 @ CLE 20,2007-12-30,39.5,under,41.0,under,27,2007_17_SF_CLE
DAL 6 @ WAS 27,2007-12-30,39.5,under,38.0,under,33,2007_17_DAL_WAS
PIT 21 @ BAL 27,2007-12-30,35.5,over,34.5,over,48,2007_17_PIT_BAL
MIN 19 @ DEN 22,2007-12-30,41.0,push,41.0,push,41,2007_17_MIN_DEN
SD 30 @ OAK 17,2007-12-30,43.0,over,41.5,over,47,2007_17_SD_OAK
STL 19 @ ARI 48,2007-12-30,48.0,over,49.5,over,67,2007_17_STL_ARI
KC 10 @ NYJ 13,2007-12-30,35.0,under,35.5,under,23,2007_17_KC_NYJ
TEN 16 @ IND 10,2007-12-30,43.0,under,40.5,under,26,2007_17_TEN_IND
BUF 19 @ HOU 22,2020-01-04,41.5,under,43.0,under,41,2019_18_BUF_HOU
TEN 20 @ NE 13,2020-01-04,43.5,under,45.0,under,33,2019_18_TEN_NE
MIN 26 @ NO 20,2020-01-05,47.0,under,50.0,under,46,2019_18_MIN_NO
SEA 17 @ PHI 9,2020-01-05,46.0,under,44.0,under,26,2019_18_SEA_PHI
IND 21 @ HOU 7,2019-01-05,47.5,under,48.5,under,28,2018_18_IND_HOU
SEA 22 @ DAL 24,2019-01-05,41.5,over,43.0,over,46,2018_18_SEA_DAL
LAC 23 @ BAL 17,2019-01-06,42.0,under,43.0,under,40,2018_18_LAC_BAL
PHI 16 @ CHI 15,2019-01-06,42.0,under,43.5,under,31,2018_18_PHI_CHI
TEN 22 @ KC 21,2018-01-06,44.5,under,44.0,under,43,2017_18_TEN_KC
ATL 26 @ LAR 13,2018-01-06,50.0,under,48.0,under,39,2017_18_ATL_LA
BUF 3 @ JAC 10,2018-01-07,40.0,under,39.5,under,13,2017_18_BUF_JAX
CAR 26 @ NO 31,2018-01-07,48.5,over,47.5,over,57,2017_18_CAR_NO
OAK 14 @ HOU 27,2017-01-07,37.5,over,37.5,over,41,2016_18_OAK_HOU
DET 6 @ SEA 26,2017-01-07,43.0,under,45.5,under,32,2016_18_DET_SEA
MIA 12 @ PIT 30,2017-01-08,47.5,under,47.5,under,42,2016_18_MIA_PIT
NYG 13 @ GB 38,2017-01-08,44.5,over,46.5,over,51,2016_18_NYG_GB
KC 30 @ HOU 0,2016-01-09,40.5,under,39.5,under,30,2015_18_KC_HOU
PIT 18 @ CIN 16,2016-01-09,46.5,under,46.0,under,34,2015_18_PIT_CIN
SEA 10 @ MIN 9,2016-01-10,42.0,under,40.0,under,19,2015_18_SEA_MIN
GB 35 @ WAS 18,2016-01-10,47.0,over,47.0,over,53,2015_18_GB_WAS
ARI 16 @ CAR 27,2015-01-03,38.5,over,37.5,over,43,2014_18_ARI_CAR
BAL 30 @ PIT 17,2015-01-03,46.5,over,47.5,under,47,2014_18_BAL_PIT
CIN 10 @ IND 26,2015-01-04,50.0,under,47.0,under,36,2014_18_CIN_IND
DET 20 @ DAL 24,2015-01-04,48.0,under,47.5,under,44,2014_18_DET_DAL
KC 44 @ IND 45,2013-01-05,46.5,over,48.0,over,89,2013_18_KC_IND
NO 26 @ PHI 24,2013-01-05,54.5,under,55.5,under,50,2013_18_NO_PHI
SD 27 @ CIN 10,2013-01-06,46.0,under,47.5,under,37,2013_18_SD_CIN
SF 23 @ GB 20,2013-01-06,48.5,under,46.5,under,43,2013_18_SF_GB
CIN 13 @ HOU 19,2013-01-05,44.0,under,42.5,under,32,2012_18_CIN_HOU
MIN 10 @ GB 24,2013-01-05,46.0,under,44.0,under,34,2012_18_MIN_GB
IND 9 @ BAL 24,2013-01-06,46.0,under,47.5,under,33,2012_18_IND_BAL
SEA 14 @ WAS 24,2013-01-06,45.5,under,44.5,under,38,2012_18_SEA_WAS
CIN 10 @ HOU 31,2012-01-07,39.0,over,38.0,over,41,2011_18_CIN_HOU
DET 28 @ NO 45,2012-01-07,58.5,over,59.5,over,73,2011_18_DET_NO
ATL 2 @ NYG 24,2012-01-08,49.0,under,47.5,under,26,2011_18_ATL_NYG
PIT 23 @ DEN 29,2012-01-08,35.0,over,34.0,over,52,2011_18_PIT_DEN
NO 36 @ SEA 41,2011-01-08,44.0,over,45.5,over,77,2010_18_NO_SEA
NYJ 17 @ IND 16,2011-01-08,44.5,under,44.0,under,33,2010_18_NYJ_IND
BAL 30 @ KC 7,2011-01-09,41.0,under,41.0,under,37,2010_18_BAL_KC
GB 21 @ PHI 16,2011-01-09,46.0,under,46.5,under,37,2010_18_GB_PHI
NYJ 24 @ CIN 14,2010-01-09,34.5,over,34.0,over,38,2009_18_NYJ_CIN
PHI 14 @ DAL 34,2010-01-09,45.0,over,45.5,over,48,2009_18_PHI_DAL
BAL 33 @ NE 14,2010-01-10,43.0,over,43.5,over,47,2009_18_BAL_NE
GB 45 @ ARI 51,2010-01-10,48.0,over,48.0,over,96,2009_18_GB_ARI
ATL 24 @ ARI 30,2009-01-03,51.0,over,51.5,over,54,2008_18_ATL_ARI
IND 17 @ SD 23,2009-01-03,49.0,under,49.0,under,40,2008_18_IND_SD
BAL 27 @ MIA 9,2009-01-04,36.5,under,38.0,under,36,2008_18_BAL_MIA
PHI 26 @ MIN 14,2009-01-04,43.0,under,40.5,under,40,2008_18_PHI_MIN
WAS 14 @ SEA 35,2008-01-05,40.0,over,38.5,over,49,2007_18_WAS_SEA
JAC 31 @ PIT 29,2008-01-05,37.5,over,40.0,over,60,2007_18_JAX_PIT
NYG 24 @ TB 14,2008-01-06,39.5,under,39.5,under,38,2007_18_NYG_TB
TEN 6 @ SD 17,2008-01-06,41.0,under,38.5,under,23,2007_18_TEN_SD
MIN 10 @ SF 27,2020-01-11,45.0,under,44.5,under,37,2019_19_MIN_SF
TEN 28 @ BAL 12,2020-01-11,48.0,under,47.5,under,40,2019_19_TEN_BAL
HOU 31 @ KC 51,2020-01-12,49.0,over,50.5,over,82,2019_19_HOU_KC
SEA 23 @ GB 28,2020-01-12,46.0,over,46.0,over,51,2019_19_SEA_GB
IND 13 @ KC 31,2019-01-12,56.5,under,54.5,under,44,2018_19_IND_KC
DAL 22 @ LAR 30,2019-01-12,49.0,over,48.0,over,52,2018_19_DAL_LA
LAC 28 @ NE 41,2019-01-13,47.0,over,47.5,over,69,2018_19_LAC_NE
PHI 14 @ NO 20,2019-01-13,51.0,under,52.0,under,34,2018_19_PHI_NO
ATL 10 @ PHI 15,2018-01-13,43.5,under,40.0,under,25,2017_19_ATL_PHI
TEN 14 @ NE 35,2018-01-13,47.0,over,48.0,over,49,2017_19_TEN_NE
JAC 45 @ PIT 42,2018-01-14,41.0,over,40.5,over,87,2017_19_JAX_PIT
NO 24 @ MIN 29,2018-01-14,45.0,over,47.0,over,53,2017_19_NO_MIN
SEA 20 @ ATL 36,2017-01-14,49.5,over,51.0,over,56,2016_19_SEA_ATL
HOU 16 @ NE 34,2017-01-14,44.5,over,44.0,over,50,2016_19_HOU_NE
PIT 18 @ KC 16,2017-01-15,46.0,under,45.5,under,34,2016_19_PIT_KC
GB 34 @ DAL 31,2017-01-15,51.5,over,52.5,over,65,2016_19_GB_DAL
KC 20 @ NE 27,2016-01-16,44.5,over,44.0,over,47,2015_19_KC_NE
GB 20 @ ARI 26,2016-01-16,50.0,under,49.0,under,46,2015_19_GB_ARI
SEA 24 @ CAR 31,2016-01-17,43.5,over,41.5,over,55,2015_19_SEA_CAR
PIT 16 @ DEN 23,2016-01-17,38.5,over,41.5,under,39,2015_19_PIT_DEN
BAL 31 @ NE 35,2015-01-10,49.0,over,47.5,over,66,2014_19_BAL_NE
CAR 17 @ SEA 31,2015-01-10,40.5,over,40.0,over,48,2014_19_CAR_SEA
DAL 21 @ GB 26,2015-01-11,53.0,under,52.5,under,47,2014_19_DAL_GB
IND 24 @ DEN 13,2015-01-11,53.0,under,53.5,under,37,2014_19_IND_DEN
NO 15 @ SEA 23,2013-01-09,48.0,under,44.0,under,38,2013_19_NO_SEA
IND 22 @ NE 43,2013-01-09,53.0,over,51.0,over,65,2013_19_IND_NE
SF 23 @ CAR 10,2013-01-10,43.5,under,41.0,under,33,2013_19_SF_CAR
SD 17 @ DEN 24,2013-01-10,54.5,under,55.0,under,41,2013_19_SD_DEN
BAL 38 @ DEN 35,2013-01-09,45.0,over,44.0,over,73,2012_19_BAL_DEN
